Age,Gender,MaritalStatus,IncomeLevel,LastLoginDate,LoginFrequency,ServiceUsage,TransactionDate,Year,Month,AmountSpent,ProductCategory,InteractionType,ResolutionStatus,DaysSinceLastInteraction,ChurnStatus
37,F,Single,Medium,2023-01-23,4,Website,2022-10-10,2022,10,421.93,Groceries,NoInteraction,NoInteraction,-1,0
44,M,Widowed,Medium,2023-04-01,17,Mobile App,2022-12-06,2022,12,116.83,Furniture,Feedback,Resolved,91,1
44,M,Widowed,Medium,2023-04-01,17,Mobile App,2022-12-31,2022,12,107.03,Groceries,Feedback,Resolved,91,1
44,M,Widowed,Medium,2023-04-01,17,Mobile App,2022-06-23,2022,6,276.62,Groceries,Feedback,Resolved,91,1
44,M,Widowed,Medium,2023-04-01,17,Mobile App,2022-03-06,2022,3,313.02,Groceries,Feedback,Resolved,91,1
44,M,Widowed,Medium,2023-04-01,17,Mobile App,2022-07-15,2022,7,273.28,Electronics,Feedback,Resolved,91,1
44,M,Widowed,Medium,2023-04-01,17,Mobile App,2022-07-16,2022,7,263.66,Furniture,Feedback,Resolved,91,1
44,M,Widowed,Medium,2023-04-01,17,Mobile App,2022-11-11,2022,11,408.72,Furniture,Feedback,Resolved,91,1
44,M,Widowed,Medium,2023-04-01,17,Mobile App,2022-12-01,2022,12,343.32,Clothing,Feedback,Resolved,91,1
44,M,Widowed,Medium,2023-04-01,17,Mobile App,2022-04-25,2022,4,334.92,Groceries,Feedback,Resolved,91,1
32,F,Widowed,Medium,2023-07-10,21,Mobile App,2022-08-21,2022,8,93.23,Books,Complaint,Unresolved,146,0
32,F,Widowed,Medium,2023-07-10,21,Mobile App,2022-08-21,2022,8,93.23,Books,Inquiry,Resolved,107,0
32,F,Widowed,Medium,2023-07-10,21,Mobile App,2022-07-25,2022,7,69.39,Clothing,Complaint,Unresolved,146,0
32,F,Widowed,Medium,2023-07-10,21,Mobile App,2022-07-25,2022,7,69.39,Clothing,Inquiry,Resolved,107,0
32,F,Widowed,Medium,2023-07-10,21,Mobile App,2022-03-01,2022,3,176.51,Clothing,Complaint,Unresolved,146,0
32,F,Widowed,Medium,2023-07-10,21,Mobile App,2022-03-01,2022,3,176.51,Clothing,Inquiry,Resolved,107,0
32,F,Widowed,Medium,2023-07-10,21,Mobile App,2022-10-02,2022,10,190.29,Books,Complaint,Unresolved,146,0
32,F,Widowed,Medium,2023-07-10,21,Mobile App,2022-10-02,2022,10,190.29,Books,Inquiry,Resolved,107,0
32,F,Widowed,Medium,2023-07-10,21,Mobile App,2022-11-02,2022,11,369.25,Furniture,Complaint,Unresolved,146,0
32,F,Widowed,Medium,2023-07-10,21,Mobile App,2022-11-02,2022,11,369.25,Furniture,Inquiry,Resolved,107,0
32,F,Widowed,Medium,2023-07-10,21,Mobile App,2022-10-11,2022,10,321.36,Electronics,Complaint,Unresolved,146,0
32,F,Widowed,Medium,2023-07-10,21,Mobile App,2022-10-11,2022,10,321.36,Electronics,Inquiry,Resolved,107,0
32,F,Widowed,Medium,2023-07-10,21,Mobile App,2022-07-13,2022,7,48.33,Electronics,Complaint,Unresolved,146,0
32,F,Widowed,Medium,2023-07-10,21,Mobile App,2022-07-13,2022,7,48.33,Electronics,Inquiry,Resolved,107,0
32,F,Widowed,Medium,2023-07-10,21,Mobile App,2022-02-27,2022,2,225.33,Electronics,Complaint,Unresolved,146,0
32,F,Widowed,Medium,2023-07-10,21,Mobile App,2022-02-27,2022,2,225.33,Electronics,Inquiry,Resolved,107,0
32,F,Widowed,Medium,2023-07-10,21,Mobile App,2022-01-08,2022,1,56.57,Furniture,Complaint,Unresolved,146,0
32,F,Widowed,Medium,2023-07-10,21,Mobile App,2022-01-08,2022,1,56.57,Furniture,Inquiry,Resolved,107,0
50,F,Married,Medium,2023-12-21,4,Website,2022-03-19,2022,3,211.06,Groceries,Feedback,Unresolved,122,1
50,F,Married,Medium,2023-12-21,4,Website,2022-03-19,2022,3,211.06,Groceries,Feedback,Unresolved,208,1
50,F,Married,Medium,2023-12-21,4,Website,2022-06-29,2022,6,393.11,Books,Feedback,Unresolved,122,1
50,F,Married,Medium,2023-12-21,4,Website,2022-06-29,2022,6,393.11,Books,Feedback,Unresolved,208,1
50,F,Married,Medium,2023-12-21,4,Website,2022-06-13,2022,6,75.14,Furniture,Feedback,Unresolved,122,1
50,F,Married,Medium,2023-12-21,4,Website,2022-06-13,2022,6,75.14,Furniture,Feedback,Unresolved,208,1
50,F,Married,Medium,2023-12-21,4,Website,2022-08-31,2022,8,76.62,Books,Feedback,Unresolved,122,1
50,F,Married,Medium,2023-12-21,4,Website,2022-08-31,2022,8,76.62,Books,Feedback,Unresolved,208,1
69,M,Divorced,High,2023-04-25,35,Website,2022-08-16,2022,8,98.8,Electronics,Feedback,Unresolved,162,1
69,M,Divorced,High,2023-04-25,35,Website,2022-10-06,2022,10,390.49,Furniture,Feedback,Unresolved,162,1
69,M,Divorced,High,2023-04-25,35,Website,2022-03-24,2022,3,200.21,Electronics,Feedback,Unresolved,162,1
69,M,Divorced,High,2023-04-25,35,Website,2022-08-09,2022,8,395.48,Groceries,Feedback,Unresolved,162,1
69,M,Divorced,High,2023-04-25,35,Website,2022-07-28,2022,7,337.37,Groceries,Feedback,Unresolved,162,1
69,M,Divorced,High,2023-04-25,35,Website,2022-04-06,2022,4,166.77,Furniture,Feedback,Unresolved,162,1
69,M,Divorced,High,2023-04-25,35,Website,2022-06-18,2022,6,390.44,Groceries,Feedback,Unresolved,162,1
69,M,Divorced,High,2023-04-25,35,Website,2022-04-04,2022,4,393.67,Books,Feedback,Unresolved,162,1
24,F,Married,High,2023-04-23,30,Mobile App,2022-06-06,2022,6,125.52,Furniture,Complaint,Resolved,100,0
24,F,Married,High,2023-04-23,30,Mobile App,2022-10-17,2022,10,487.42,Books,Complaint,Resolved,100,0
24,F,Married,High,2023-04-23,30,Mobile App,2022-08-03,2022,8,102.66,Electronics,Complaint,Resolved,100,0
51,F,Widowed,High,2023-05-23,27,Online Banking,2022-07-19,2022,7,352.54,Furniture,NoInteraction,NoInteraction,-1,1
51,F,Widowed,High,2023-05-23,27,Online Banking,2022-07-21,2022,7,49.87,Furniture,NoInteraction,NoInteraction,-1,1
62,M,Single,Low,2023-12-01,12,Website,2022-12-11,2022,12,106.48,Groceries,Complaint,Resolved,28,0
62,M,Single,Low,2023-12-01,12,Website,2022-12-11,2022,12,106.48,Groceries,Feedback,Unresolved,195,0
62,M,Single,Low,2023-12-01,12,Website,2022-10-26,2022,10,126.27,Groceries,Complaint,Resolved,28,0
62,M,Single,Low,2023-12-01,12,Website,2022-10-26,2022,10,126.27,Groceries,Feedback,Unresolved,195,0
68,F,Single,Medium,2023-03-25,48,Mobile App,2022-07-04,2022,7,322.33,Clothing,Complaint,Unresolved,159,0
68,F,Single,Medium,2023-03-25,48,Mobile App,2022-05-26,2022,5,85.33,Furniture,Complaint,Unresolved,159,0
63,F,Single,Medium,2023-10-18,20,Online Banking,2022-06-08,2022,6,359.89,Clothing,NoInteraction,NoInteraction,-1,0
63,F,Single,Medium,2023-10-18,20,Online Banking,2022-07-29,2022,7,290.97,Books,NoInteraction,NoInteraction,-1,0
63,F,Single,Medium,2023-10-18,20,Online Banking,2022-01-22,2022,1,451.75,Groceries,NoInteraction,NoInteraction,-1,0
63,F,Single,Medium,2023-10-18,20,Online Banking,2022-10-14,2022,10,105.43,Books,NoInteraction,NoInteraction,-1,0
63,F,Single,Medium,2023-10-18,20,Online Banking,2022-01-09,2022,1,469.78,Clothing,NoInteraction,NoInteraction,-1,0
63,F,Single,Medium,2023-10-18,20,Online Banking,2022-05-09,2022,5,18.86,Books,NoInteraction,NoInteraction,-1,0
63,F,Single,Medium,2023-10-18,20,Online Banking,2022-06-26,2022,6,179.68,Books,NoInteraction,NoInteraction,-1,0
59,M,Widowed,Medium,2023-02-15,40,Online Banking,2022-08-23,2022,8,93.88,Electronics,NoInteraction,NoInteraction,-1,0
59,M,Widowed,Medium,2023-02-15,40,Online Banking,2022-09-08,2022,9,183.97,Furniture,NoInteraction,NoInteraction,-1,0
59,M,Widowed,Medium,2023-02-15,40,Online Banking,2022-06-18,2022,6,38.95,Clothing,NoInteraction,NoInteraction,-1,0
59,M,Widowed,Medium,2023-02-15,40,Online Banking,2022-07-14,2022,7,467.16,Clothing,NoInteraction,NoInteraction,-1,0
22,M,Divorced,High,2023-11-07,44,Online Banking,2022-07-08,2022,7,243.9,Clothing,Complaint,Unresolved,195,0
22,M,Divorced,High,2023-11-07,44,Online Banking,2022-07-08,2022,7,243.9,Clothing,Feedback,Resolved,282,0
22,M,Divorced,High,2023-11-07,44,Online Banking,2022-01-19,2022,1,226.48,Electronics,Complaint,Unresolved,195,0
22,M,Divorced,High,2023-11-07,44,Online Banking,2022-01-19,2022,1,226.48,Electronics,Feedback,Resolved,282,0
22,M,Divorced,High,2023-11-07,44,Online Banking,2022-08-18,2022,8,398.84,Electronics,Complaint,Unresolved,195,0
22,M,Divorced,High,2023-11-07,44,Online Banking,2022-08-18,2022,8,398.84,Electronics,Feedback,Resolved,282,0
22,M,Divorced,High,2023-11-07,44,Online Banking,2022-04-09,2022,4,179.95,Furniture,Complaint,Unresolved,195,0
22,M,Divorced,High,2023-11-07,44,Online Banking,2022-04-09,2022,4,179.95,Furniture,Feedback,Resolved,282,0
22,M,Divorced,High,2023-11-07,44,Online Banking,2022-07-08,2022,7,122.19,Groceries,Complaint,Unresolved,195,0
22,M,Divorced,High,2023-11-07,44,Online Banking,2022-07-08,2022,7,122.19,Groceries,Feedback,Resolved,282,0
22,M,Divorced,High,2023-11-07,44,Online Banking,2022-06-17,2022,6,224.72,Groceries,Complaint,Unresolved,195,0
22,M,Divorced,High,2023-11-07,44,Online Banking,2022-06-17,2022,6,224.72,Groceries,Feedback,Resolved,282,0
22,M,Divorced,High,2023-11-07,44,Online Banking,2022-04-04,2022,4,281.0,Electronics,Complaint,Unresolved,195,0
22,M,Divorced,High,2023-11-07,44,Online Banking,2022-04-04,2022,4,281.0,Electronics,Feedback,Resolved,282,0
47,M,Married,Low,2023-04-08,41,Online Banking,2022-03-29,2022,3,38.82,Furniture,Feedback,Resolved,251,0
47,M,Married,Low,2023-04-08,41,Online Banking,2022-03-29,2022,3,38.82,Furniture,Inquiry,Resolved,170,0
47,M,Married,Low,2023-04-08,41,Online Banking,2022-02-27,2022,2,222.87,Books,Feedback,Resolved,251,0
47,M,Married,Low,2023-04-08,41,Online Banking,2022-02-27,2022,2,222.87,Books,Inquiry,Resolved,170,0
47,M,Married,Low,2023-04-08,41,Online Banking,2022-09-17,2022,9,407.33,Groceries,Feedback,Resolved,251,0
47,M,Married,Low,2023-04-08,41,Online Banking,2022-09-17,2022,9,407.33,Groceries,Inquiry,Resolved,170,0
47,M,Married,Low,2023-04-08,41,Online Banking,2022-01-09,2022,1,355.8,Books,Feedback,Resolved,251,0
47,M,Married,Low,2023-04-08,41,Online Banking,2022-01-09,2022,1,355.8,Books,Inquiry,Resolved,170,0
47,M,Married,Low,2023-04-08,41,Online Banking,2022-10-23,2022,10,432.45,Clothing,Feedback,Resolved,251,0
47,M,Married,Low,2023-04-08,41,Online Banking,2022-10-23,2022,10,432.45,Clothing,Inquiry,Resolved,170,0
47,M,Married,Low,2023-04-08,41,Online Banking,2022-06-11,2022,6,252.09,Furniture,Feedback,Resolved,251,0
47,M,Married,Low,2023-04-08,41,Online Banking,2022-06-11,2022,6,252.09,Furniture,Inquiry,Resolved,170,0
45,M,Divorced,Low,2023-11-14,33,Online Banking,2022-05-08,2022,5,373.82,Electronics,Feedback,Unresolved,293,1
45,M,Divorced,Low,2023-11-14,33,Online Banking,2022-01-11,2022,1,440.22,Electronics,Feedback,Unresolved,293,1
45,M,Divorced,Low,2023-11-14,33,Online Banking,2022-05-19,2022,5,248.9,Electronics,Feedback,Unresolved,293,1
45,M,Divorced,Low,2023-11-14,33,Online Banking,2022-03-18,2022,3,184.02,Electronics,Feedback,Unresolved,293,1
45,M,Divorced,Low,2023-11-14,33,Online Banking,2022-05-21,2022,5,420.57,Groceries,Feedback,Unresolved,293,1
35,F,Single,Low,2023-04-01,10,Website,2022-11-15,2022,11,231.03,Furniture,Inquiry,Resolved,12,0
35,F,Single,Low,2023-04-01,10,Website,2022-07-19,2022,7,225.15,Groceries,Inquiry,Resolved,12,0
35,F,Single,Low,2023-04-01,10,Website,2022-11-18,2022,11,167.31,Electronics,Inquiry,Resolved,12,0
53,F,Married,High,2023-11-21,5,Mobile App,2022-10-11,2022,10,125.31,Electronics,Inquiry,Unresolved,202,1
53,F,Married,High,2023-11-21,5,Mobile App,2022-10-11,2022,10,125.31,Electronics,Complaint,Resolved,328,1
53,F,Married,High,2023-11-21,5,Mobile App,2022-06-24,2022,6,49.07,Books,Inquiry,Unresolved,202,1
53,F,Married,High,2023-11-21,5,Mobile App,2022-06-24,2022,6,49.07,Books,Complaint,Resolved,328,1
53,F,Married,High,2023-11-21,5,Mobile App,2022-12-14,2022,12,199.57,Books,Inquiry,Unresolved,202,1
53,F,Married,High,2023-11-21,5,Mobile App,2022-12-14,2022,12,199.57,Books,Complaint,Resolved,328,1
53,F,Married,High,2023-11-21,5,Mobile App,2022-04-11,2022,4,5.65,Clothing,Inquiry,Unresolved,202,1
53,F,Married,High,2023-11-21,5,Mobile App,2022-04-11,2022,4,5.65,Clothing,Complaint,Resolved,328,1
53,F,Married,High,2023-11-21,5,Mobile App,2022-01-27,2022,1,327.34,Clothing,Inquiry,Unresolved,202,1
53,F,Married,High,2023-11-21,5,Mobile App,2022-01-27,2022,1,327.34,Clothing,Complaint,Resolved,328,1
53,F,Married,High,2023-11-21,5,Mobile App,2022-06-30,2022,6,280.27,Electronics,Inquiry,Unresolved,202,1
53,F,Married,High,2023-11-21,5,Mobile App,2022-06-30,2022,6,280.27,Electronics,Complaint,Resolved,328,1
53,F,Married,High,2023-11-21,5,Mobile App,2022-07-11,2022,7,273.55,Electronics,Inquiry,Unresolved,202,1
53,F,Married,High,2023-11-21,5,Mobile App,2022-07-11,2022,7,273.55,Electronics,Complaint,Resolved,328,1
53,F,Married,High,2023-11-21,5,Mobile App,2022-01-03,2022,1,465.75,Electronics,Inquiry,Unresolved,202,1
53,F,Married,High,2023-11-21,5,Mobile App,2022-01-03,2022,1,465.75,Electronics,Complaint,Resolved,328,1
20,F,Widowed,Medium,2023-04-20,11,Mobile App,2022-10-11,2022,10,27.84,Clothing,Inquiry,Resolved,176,1
20,F,Widowed,Medium,2023-04-20,11,Mobile App,2022-10-11,2022,10,27.84,Clothing,Complaint,Unresolved,41,1
20,F,Widowed,Medium,2023-04-20,11,Mobile App,2022-09-13,2022,9,55.14,Clothing,Inquiry,Resolved,176,1
20,F,Widowed,Medium,2023-04-20,11,Mobile App,2022-09-13,2022,9,55.14,Clothing,Complaint,Unresolved,41,1
20,F,Widowed,Medium,2023-04-20,11,Mobile App,2022-01-25,2022,1,376.33,Clothing,Inquiry,Resolved,176,1
20,F,Widowed,Medium,2023-04-20,11,Mobile App,2022-01-25,2022,1,376.33,Clothing,Complaint,Unresolved,41,1
20,F,Widowed,Medium,2023-04-20,11,Mobile App,2022-09-30,2022,9,420.33,Groceries,Inquiry,Resolved,176,1
20,F,Widowed,Medium,2023-04-20,11,Mobile App,2022-09-30,2022,9,420.33,Groceries,Complaint,Unresolved,41,1
20,F,Widowed,Medium,2023-04-20,11,Mobile App,2022-03-28,2022,3,411.31,Books,Inquiry,Resolved,176,1
20,F,Widowed,Medium,2023-04-20,11,Mobile App,2022-03-28,2022,3,411.31,Books,Complaint,Unresolved,41,1
20,F,Widowed,Medium,2023-04-20,11,Mobile App,2022-11-18,2022,11,57.56,Books,Inquiry,Resolved,176,1
20,F,Widowed,Medium,2023-04-20,11,Mobile App,2022-11-18,2022,11,57.56,Books,Complaint,Unresolved,41,1
20,F,Widowed,Medium,2023-04-20,11,Mobile App,2022-06-30,2022,6,369.13,Clothing,Inquiry,Resolved,176,1
20,F,Widowed,Medium,2023-04-20,11,Mobile App,2022-06-30,2022,6,369.13,Clothing,Complaint,Unresolved,41,1
20,F,Widowed,Medium,2023-04-20,11,Mobile App,2022-12-02,2022,12,437.52,Clothing,Inquiry,Resolved,176,1
20,F,Widowed,Medium,2023-04-20,11,Mobile App,2022-12-02,2022,12,437.52,Clothing,Complaint,Unresolved,41,1
20,F,Widowed,Medium,2023-04-20,11,Mobile App,2022-12-29,2022,12,201.78,Clothing,Inquiry,Resolved,176,1
20,F,Widowed,Medium,2023-04-20,11,Mobile App,2022-12-29,2022,12,201.78,Clothing,Complaint,Unresolved,41,1
38,M,Widowed,High,2023-10-14,21,Mobile App,2022-05-11,2022,5,80.94,Furniture,NoInteraction,NoInteraction,-1,0
38,M,Widowed,High,2023-10-14,21,Mobile App,2022-05-15,2022,5,17.79,Books,NoInteraction,NoInteraction,-1,0
38,M,Widowed,High,2023-10-14,21,Mobile App,2022-08-29,2022,8,250.65,Furniture,NoInteraction,NoInteraction,-1,0
38,M,Widowed,High,2023-10-14,21,Mobile App,2022-08-12,2022,8,117.95,Groceries,NoInteraction,NoInteraction,-1,0
38,M,Widowed,High,2023-10-14,21,Mobile App,2022-01-28,2022,1,63.38,Furniture,NoInteraction,NoInteraction,-1,0
38,M,Widowed,High,2023-10-14,21,Mobile App,2022-10-12,2022,10,463.01,Groceries,NoInteraction,NoInteraction,-1,0
38,M,Widowed,High,2023-10-14,21,Mobile App,2022-12-01,2022,12,169.67,Books,NoInteraction,NoInteraction,-1,0
38,M,Widowed,High,2023-10-14,21,Mobile App,2022-05-24,2022,5,55.54,Clothing,NoInteraction,NoInteraction,-1,0
38,M,Widowed,High,2023-10-14,21,Mobile App,2022-06-22,2022,6,164.66,Groceries,NoInteraction,NoInteraction,-1,0
63,F,Divorced,Medium,2023-04-23,20,Online Banking,2022-06-09,2022,6,215.12,Electronics,Complaint,Unresolved,125,0
63,F,Divorced,Medium,2023-04-23,20,Online Banking,2022-06-09,2022,6,215.12,Electronics,Feedback,Resolved,143,0
33,M,Married,Low,2023-02-03,44,Mobile App,2022-11-27,2022,11,389.34,Electronics,NoInteraction,NoInteraction,-1,0
33,M,Married,Low,2023-02-03,44,Mobile App,2022-11-15,2022,11,78.04,Groceries,NoInteraction,NoInteraction,-1,0
33,M,Married,Low,2023-02-03,44,Mobile App,2022-08-22,2022,8,453.92,Furniture,NoInteraction,NoInteraction,-1,0
33,M,Married,Low,2023-02-03,44,Mobile App,2022-10-17,2022,10,422.08,Clothing,NoInteraction,NoInteraction,-1,0
33,M,Married,Low,2023-02-03,44,Mobile App,2022-08-05,2022,8,372.27,Clothing,NoInteraction,NoInteraction,-1,0
33,M,Married,Low,2023-02-03,44,Mobile App,2022-11-09,2022,11,299.66,Electronics,NoInteraction,NoInteraction,-1,0
33,M,Married,Low,2023-02-03,44,Mobile App,2022-01-20,2022,1,243.88,Furniture,NoInteraction,NoInteraction,-1,0
33,M,Married,Low,2023-02-03,44,Mobile App,2022-05-22,2022,5,382.95,Electronics,NoInteraction,NoInteraction,-1,0
54,F,Single,Medium,2023-01-04,9,Online Banking,2022-03-20,2022,3,419.28,Books,Feedback,Resolved,106,0
54,F,Single,Medium,2023-01-04,9,Online Banking,2022-12-23,2022,12,139.97,Furniture,Feedback,Resolved,106,0
54,F,Single,Medium,2023-01-04,9,Online Banking,2022-01-02,2022,1,455.09,Books,Feedback,Resolved,106,0
54,F,Single,Medium,2023-01-04,9,Online Banking,2022-11-28,2022,11,420.57,Electronics,Feedback,Resolved,106,0
54,F,Single,Medium,2023-01-04,9,Online Banking,2022-10-30,2022,10,339.06,Clothing,Feedback,Resolved,106,0
54,F,Single,Medium,2023-01-04,9,Online Banking,2022-04-21,2022,4,229.29,Groceries,Feedback,Resolved,106,0
54,F,Single,Medium,2023-01-04,9,Online Banking,2022-12-26,2022,12,251.5,Electronics,Feedback,Resolved,106,0
54,F,Single,Medium,2023-01-04,9,Online Banking,2022-06-25,2022,6,280.29,Electronics,Feedback,Resolved,106,0
54,F,Single,Medium,2023-01-04,9,Online Banking,2022-05-13,2022,5,424.57,Furniture,Feedback,Resolved,106,0
59,M,Divorced,Low,2023-06-09,30,Mobile App,2022-09-18,2022,9,225.49,Clothing,Inquiry,Unresolved,5,0
59,M,Divorced,Low,2023-06-09,30,Mobile App,2022-09-18,2022,9,225.49,Clothing,Feedback,Resolved,168,0
59,M,Divorced,Low,2023-06-09,30,Mobile App,2022-01-10,2022,1,308.88,Electronics,Inquiry,Unresolved,5,0
59,M,Divorced,Low,2023-06-09,30,Mobile App,2022-01-10,2022,1,308.88,Electronics,Feedback,Resolved,168,0
59,M,Divorced,Low,2023-06-09,30,Mobile App,2022-02-05,2022,2,396.71,Groceries,Inquiry,Unresolved,5,0
59,M,Divorced,Low,2023-06-09,30,Mobile App,2022-02-05,2022,2,396.71,Groceries,Feedback,Resolved,168,0
59,M,Divorced,Low,2023-06-09,30,Mobile App,2022-02-06,2022,2,351.24,Electronics,Inquiry,Unresolved,5,0
59,M,Divorced,Low,2023-06-09,30,Mobile App,2022-02-06,2022,2,351.24,Electronics,Feedback,Resolved,168,0
59,M,Divorced,Low,2023-06-09,30,Mobile App,2022-07-26,2022,7,346.33,Electronics,Inquiry,Unresolved,5,0
59,M,Divorced,Low,2023-06-09,30,Mobile App,2022-07-26,2022,7,346.33,Electronics,Feedback,Resolved,168,0
59,M,Divorced,Low,2023-06-09,30,Mobile App,2022-07-01,2022,7,20.27,Furniture,Inquiry,Unresolved,5,0
59,M,Divorced,Low,2023-06-09,30,Mobile App,2022-07-01,2022,7,20.27,Furniture,Feedback,Resolved,168,0
59,M,Divorced,Low,2023-06-09,30,Mobile App,2022-12-30,2022,12,443.38,Books,Inquiry,Unresolved,5,0
59,M,Divorced,Low,2023-06-09,30,Mobile App,2022-12-30,2022,12,443.38,Books,Feedback,Resolved,168,0
59,M,Divorced,Low,2023-06-09,30,Mobile App,2022-03-02,2022,3,260.8,Furniture,Inquiry,Unresolved,5,0
59,M,Divorced,Low,2023-06-09,30,Mobile App,2022-03-02,2022,3,260.8,Furniture,Feedback,Resolved,168,0
59,M,Divorced,Low,2023-06-09,30,Mobile App,2022-09-19,2022,9,191.59,Electronics,Inquiry,Unresolved,5,0
59,M,Divorced,Low,2023-06-09,30,Mobile App,2022-09-19,2022,9,191.59,Electronics,Feedback,Resolved,168,0
22,F,Widowed,Low,2023-04-23,48,Online Banking,2022-02-03,2022,2,430.04,Furniture,Feedback,Resolved,65,0
22,F,Widowed,Low,2023-04-23,48,Online Banking,2022-06-16,2022,6,480.46,Groceries,Feedback,Resolved,65,0
22,F,Widowed,Low,2023-04-23,48,Online Banking,2022-09-12,2022,9,30.35,Furniture,Feedback,Resolved,65,0
22,F,Widowed,Low,2023-04-23,48,Online Banking,2022-03-23,2022,3,393.05,Groceries,Feedback,Resolved,65,0
22,F,Widowed,Low,2023-04-23,48,Online Banking,2022-07-15,2022,7,393.55,Groceries,Feedback,Resolved,65,0
22,F,Widowed,Low,2023-04-23,48,Online Banking,2022-01-06,2022,1,27.78,Furniture,Feedback,Resolved,65,0
22,F,Widowed,Low,2023-04-23,48,Online Banking,2022-01-04,2022,1,163.2,Electronics,Feedback,Resolved,65,0
22,F,Widowed,Low,2023-04-23,48,Online Banking,2022-01-02,2022,1,351.93,Furniture,Feedback,Resolved,65,0
67,F,Married,Low,2023-06-07,4,Mobile App,2022-06-07,2022,6,283.09,Electronics,NoInteraction,NoInteraction,-1,0
67,F,Married,Low,2023-06-07,4,Mobile App,2022-04-23,2022,4,377.81,Furniture,NoInteraction,NoInteraction,-1,0
67,F,Married,Low,2023-06-07,4,Mobile App,2022-08-22,2022,8,299.6,Electronics,NoInteraction,NoInteraction,-1,0
67,F,Married,Low,2023-06-07,4,Mobile App,2022-09-21,2022,9,42.44,Electronics,NoInteraction,NoInteraction,-1,0
67,F,Married,Low,2023-06-07,4,Mobile App,2022-04-29,2022,4,343.82,Furniture,NoInteraction,NoInteraction,-1,0
68,M,Married,Medium,2023-10-17,9,Website,2022-07-06,2022,7,78.96,Furniture,Feedback,Unresolved,162,0
68,M,Married,Medium,2023-10-17,9,Website,2022-03-09,2022,3,435.9,Groceries,Feedback,Unresolved,162,0
68,M,Married,Medium,2023-10-17,9,Website,2022-10-17,2022,10,357.78,Furniture,Feedback,Unresolved,162,0
68,M,Married,Medium,2023-10-17,9,Website,2022-04-17,2022,4,15.18,Clothing,Feedback,Unresolved,162,0
68,M,Married,Medium,2023-10-17,9,Website,2022-05-09,2022,5,358.68,Clothing,Feedback,Unresolved,162,0
